Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_ERJ-6GEYJ1R0V,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R0V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R0V,Resistor
R_ERJ-6GEYJ1R1V,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.1 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R1V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R1V,Resistor
R_ERJ-6GEYJ1R2V,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.2 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R2V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R2V,Resistor
R_ERJ-6GEYJ1R3V,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.3 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R3V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R3V,Resistor
R_ERJ-6GEYJ1R5V,R,1.5 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.5 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R5V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R5V,Resistor
R_ERJ-6GEYJ1R6V,R,1.6 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.6 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R6V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R6V,Resistor
R_ERJ-6GEYJ1R8V,R,1.8 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 1.8 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ1R8V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ1R8V,Resistor
R_ERJ-6GEYJ2R0V,R,2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 2 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ2R0V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ2R0V,Resistor
R_ERJ-6GEYJ2R2V,R,2.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 2.2 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ2R2V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ2R2V,Resistor
R_ERJ-6GEYJ2R4V,R,2.4 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 2.4 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ2R4V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ2R4V,Resistor
R_ERJ-6GEYJ2R7V,R,2.7 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 2.7 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ2R7V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ2R7V,Resistor
R_ERJ-6GEYJ3R0V,R,3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 3 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ3R0V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ3R0V,Resistor
R_ERJ-6GEYJ3R3V,R,3.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 3.3 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ3R3V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ3R3V,Resistor
R_ERJ-6GEYJ3R6V,R,3.6 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C301.pdf,RES SMD 3.6 Ω 5% 0805 150V,Panasonic,ERJ-6GEYJ3R6V,5%,200 ppm/°C,150V,0805,2012,ERJ-6GEYJ,https://www.trustedparts.com/en/search/ERJ-6GEYJ3R6V,Resistor
